text,effective
"b'RT @DiamondandSilk: .@DiamondandSilk discuss Media Bias, Fake News and The Russia Hack. Who will the left blame next?? Ghost, Hijackers\xe2\x80\xa6 '",T,T
"b""Global warming is about communism........they go crazy if u don't believe...oh well..let's go crazy...cuz i don't believe it #GlobalWarming""",F,F
"b""@DavidAmoyal oh man, you took a wrong turn with global warming scam, don't get me started.""",F,F
"b'RT @macdade2: Portand, bravo.\n\nPortland OR says no to any new fossil fuel infrastructure. https://t.co/okzGlz23mZ'",T,T
"b""Global warming's fingerprints seen in 24 weird weather cases https://t.co/8A83iiJoZw - #Weather #News procured by\xe2\x80\xa6 https://t.co/EM9onqobge""",F,F
b'The latest Global Warming ~ Daily! https://t.co/r6uwlSgh7P Thanks to @AnthonyCSR @annawoodhead16 @BssDeRothschild #climatechange #climate',F,F
"b'RT @MarcusDelCactus: @PizzaPartyBen @NatGeo Natgeo went full force anti-white lib,black-victim, pro-global warming, whoever is running this\xe2\x80\xa6'",T,T
b'RT @curryja: Impending collapse of the global warming scare?\nhttps://t.co/95H3l6lxl7',T,T
"b""@washingtonpost it's polar flip..not global warming* just saying""",F,F
"b'Biting cold, major snow, damn global warming strikes again. Maybe the Russians did it \xe2\x9b\x84\xef\xb8\x8f'",F,F
"b""RT @hcmariwala: A sad polar bear. No ice. Water that's receding. Global Warming is heart-wrenching. https://t.co/HV4uEAijUS""",T,T
"b"".@onusbaal2015 @julia_reid That pesky global warming again. It won't do as it's told!""",F,F
"b""Global warming's fingerprints seen in 24 weird weather cases https://t.co/8Vk19vC9KU - #Weather #News procured by\xe2\x80\xa6 https://t.co/Gm2eKOWDUT""",F,F
b'Global warming? Try an encroaching ice age: https://t.co/SAdDOTYeJe #climate',F,F
"b'@Jahrtt @AlexKingsbury @suzyji Published papers in 1981:\n""global cooling"" - 55\n""global warming"" - 168'",F,F
b'@midnight #2017Predictions #JamesCorden stops global warming by getting everyone to carpool and sing karaoke.',F,F
b'RT @J0nasF: Good God... https://t.co/AYO1NIcXZq',T,T
"b""RT @PeterWSinclair: Covered the Polar Vortex 2 years ago with Jeff Masters: If There's Global Warming ... Why Is It So Cold? https://t.co/T\xe2\x80\xa6""",T,T
"b'RT @snowhecmacartne: If global warming is not stopped, what future awaits the children?\n#neverTrump\n\xf0\x9f\x8c\x8e\xf0\x9f\x8d\x82\xf0\x9f\x8c\xbf\xf0\x9f\x8d\x80\xf0\x9f\x8c\xbe\xf0\x9f\x98\xa5\xf0\x9f\x92\x94 https://t.co/kRUgMR9b5a'",T,T
b'\xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x8e\xb3\xe3\x81\x97\xe3\x81\x84\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82https://t.co/rNHDg2PcmR',F,F
"b""Global warming's fingerprints seen in 24 weird weather cases | Science Headlines | Comcast https://t.co/nqdsTAr7ZW via @xfinity""",F,F
"b""Global warming's fingerprints seen in 24 weird weather cases https://t.co/Q1TsSJsxdn - #Weather #News procured by\xe2\x80\xa6 https://t.co/gNpqSikEp5""",F,F
b'RT @ClimateNexus: Feeling a chill? Blame the polar vortex. And global warming. https://t.co/6F2bN84HsX via @nytimes https://t.co/6lruF7lfeT',T,T
b'RT @pash22: Global sea level rise could rise by two metres and the consequences should terrify you \nhttps://t.co/Xaod9NNgkW via @montaukian',T,T
b'RT @wired_jp: \xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x8e\xb3\xe3\x81\x97\xe3\x81\x84\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82https://t.co/rNHDg2PcmR',T,T
"b'Opinion MAY 31, 2012 @ 03:26 PM399,675 VIEWS Sorry Global Warming Alarmists, The Earth Is Cooling Peter (cont) https://t.co/ya0KVJ8HCm'",F,F
b'RT @BiancaJagger: Can you trust anything Donald Trump says?. You can find every insane thing he has said about #globalwarming on this\xe2\x80\xa6 ',T,T
"b""@DavidAmoyal David, there's not data to prove global warming, it's all failed computer modeling, and a big cash grab by likes of Al Gore""",F,F
b'Climate change denier who says no one can explain global warming gets completely schooled by someone explaining it: https://t.co/lc122I1Qce',F,F
"b'RT @ginaasaglimbeni: Scientists: ""Hey we should try to fix this whole global warming thing"" \n\nAlso Scientists: https://t.co/HRje69TZ1Q'",T,T
b'#Global #Warming a Scam according to Scientists; based on Voodoo science https://t.co/t8i6HwW55q',F,F
"b'Opinion MAY 31, 2012 @ 03:26 PM399,675 VIEWS\nSorry Global Warming Alarmists, The Earth Is Cooling\n\nPe... https://t.co/LU7Vn8xTND'",F,F
"b'What is Green House effect and Global Warming .\nexplained here :\nSound is a bit low , please manage with it we... https://t.co/ZS032NNku6'",F,F
b'RT @markfromhalsey: NO GLOBAL WARMING???\nFUCK YOU HUMANS!!! https://t.co/UxLtAwHvA3',T,T
"b""Ohio. My hunting blind. It's -2F! Global warming is a bitch\xf0\x9f\x98\x82 Not bad 4 an amateur photographer huh? .\xe2\x80\xa6 https://t.co/yW6mUsQPJD""",F,F
"b'Looks like you get your propaganda from nyt, msnbc, cnn, &amp; the rest of the libtard global warming short bus riders.\xe2\x80\xa6 https://t.co/eCSUJTxLDU'",F,F
"b'What is Green House effect and Global Warming .\nexplained here :\nSound is a bit low , please manage with it we... https://t.co/RxuKJXxUVM'",F,F
"b""Global warming's fingerprints seen in 24 weird weather cases https://t.co/Qo5Vu1XUVG - #Weather #News procured by\xe2\x80\xa6 https://t.co/DtbD458inj""",F,F
"b""RT @JackPosobiec: I've been a huge fan of Tillerson since 06 when he told Al Gore to 'shove it' with the global warming nonsense""",T,T
b'#toSEARCH \xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x8e\xb3\xe3\x81\x97\xe3\x81\x84\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82https://t.co/s5BGXho51Z https://t.co/Jq8YPjBpVh',F,F
b'\xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x8e\xb3\xe3\x81\x97\xe3\x81\x84\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82https://t.co/BdH71HfrXW',F,F
b'#diet global warming prada bags shop online uk',F,F
"b""RT @PeterWSinclair: Covered the Polar Vortex 2 years ago with Jeff Masters: If There's Global Warming ... Why Is It So Cold? https://t.co/T\xe2\x80\xa6""",T,T
b'He is showing off the dangers of global warming',F,F
b'\xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x80\x8c\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x80\x8d\xe3\x81\xa8\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xef\xbd\x9cWIRED.jp https://t.co/rI7I5TillU',F,F
b'Global warming is a farce created by big brother to distract the public from remembering that taio Cruz made dynamite',F,F
b'RT @wired_jp: \xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x8e\xb3\xe3\x81\x97\xe3\x81\x84\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82https://t.co/rNHDg2PcmR',T,T
b'RT @SenatorMRoberts: Must read analysis by leading climate scientist on the collapse of global warming scare. https://t.co/XRGuIkhYjy',T,T
"b""Global warming's fingerprints seen in 24 weird weather cases https://t.co/jcacn7se5r - #Weather #News procured by\xe2\x80\xa6 https://t.co/fDtymQOtGq""",F,F
"b""@BryanJFischer @robertfreedland @techreview Global Warming raises sea levels leading to threats to the lives of millions of the world's poor""",F,F
"b'RT @CdnforTrump2016: Biting cold, major snow, damn global warming strikes again. Maybe the Russians did it \xe2\x9b\x84\xef\xb8\x8f'",T,T
"b""Dear Liberals,\n\nGlobal warming isn't sewn on FA)""",F,F
b'RT @wired_jp: \xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x8e\xb3\xe3\x81\x97\xe3\x81\x84\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82https://t.co/rNHDg2PcmR',T,T
b'https://t.co/pVgoYAG6nn is defunding abortions and sending you to the #Inauguration !! https://t.co/6IvEo9Wf5V',F,F
b'RT @Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/HfJESXAjSh',T,T
"b""RT @climatehawk1: Massive 'rivers in sky' will bring more deadly floods due to #globalwarming https://t.co/3MkjjephOB #climate #divest http\xe2\x80\xa6""",T,T
b'@gomezbatch well it used to happen here when my parents were in my age. bc back then the snow was so big. now bc of global warming and stuff',F,F
"b""@borenbears You are either funny or deviant. You are not a 'science writer,' you are a bullshit global warming religious zealot activist.""",F,F
b'@QuavoStuntin bro stop causing global warming with all the heat you be putting out',F,F
b'@borenbears Like no major hurricanes in 10 years and just about every single global warming hoax prediction that never came true?',F,F
b'RT @1nickluger1: Obscenity is alive and well; attacking our Planet. https://t.co/JsMyPe4PWe',T,T
b'The Impending Collapse Of The Global Warming Scare https://t.co/0jwMJp7zqB #seattle #portland #oregon #washington #npr #news',F,F
b'an ice age iz inducez by da warming he gulf stream circulation slows because of lezz cold water  pushing in back so\xe2\x80\xa6 https://t.co/b0RJjR2ayH',F,F
"b'I genuinely think that republicans think global warming is ""god hugging us closer""'",F,F
b'RT @BRYCE_WARD: #toSEARCH \xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x8e\xb3\xe3\x81\x97\xe3\x81\x84\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82https://t.co/s5BGXho51Z https://t.co/Jq8YPjBpVh',T,T
b'What link? Correlation is not causation. \nIs this how @ABCNews reasons about Global warming???\nhttps://t.co/CjMBW7sKMr via @ABCNews\n#auspol',F,F
b'RT @FreemarketSara: Too many gullible people believe in \xc2\xa8Global Warming\xc2\xa8  ... where many Gov\xc2\xb4t &amp; elites in world are banking from the sheep\xe2\x80\xa6',T,T
b'RT @wired_jp: \xe3\x82\xb7\xe3\x83\xaa\xe3\x82\xa2\xe5\x86\x85\xe6\x88\xa6\xe6\xbf\x80\xe5\x8c\x96\xe3\x81\xae\xe8\x83\x8c\xe6\x99\xaf\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x8c\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x80\x8d\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x8e\xb3\xe3\x81\x97\xe3\x81\x84\xe5\xb9\xb2\xe3\x81\xb0\xe3\x81\xa4\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x99\xe3\x82\x8b\xe7\xa0\x94\xe7\xa9\xb6\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x80\x82https://t.co/rNHDg2PcmR',T,T
b'You have to question the mentality of the person who put forward that thesis in the first place......... #Two016 https://t.co/Y67UA6mtvK',F,F
"b'@TCBrawler @Cgerm1 Allegedly like 4% human contribution to global warming causes honor killngs, rapes and clitoridectomies too.  BOING!'",F,F
"b""It's 1 degree outside. Trump is right. Global warming ain't real.""",F,F
b'Could you imagine if Exxon took a stand then to help develop solutions what type of world we would be living in now? https://t.co/wER77pdJ8r',F,F
b'Will Mr Trump still doubt global warming ? ?  https://t.co/mRmjechFr2',F,F
b'The Impending Collapse Of The Global Warming Scare https://t.co/0jwMJp7zqB #oakland #sf #sanfrancisco #nbcnews #nbc',F,F
b'The Impending Collapse Of The Global Warming Scare https://t.co/0jwMJp7zqB #cnn #SitRoom #nyc #chicago #detroit #philly #boston #tcot #tlot',F,F
b'@Lauratobin1 \nDamn global warming!',F,F
b'Feeling a Chill? Blame the Polar Vortex. And Global Warming. https://t.co/v59UGS7CxZ #itstimetochange #climatechange Join @ZEROCO2_ ..',F,F
b'Busted!! Top University Stole Millions From Taxpayers By Faking Global Warming Research  https://t.co/FfzYqEHHNU via @dailycaller',F,F
b'RT @tveitdal: Exxon Mobil Energy Outlook 2016 compared with Oil Demand if Global Warming Limited to 2C =  stranded assets if Pari\xe2\x80\xa6 ',T,T
"b""RT @CounterMoonbat: Global warming causes literally everything. It's science\xe2\x84\xa2 https://t.co/FQ8dJNXQAC""",T,T
"b""RT @ColtonWayment: Yeah, global warming is totally a hoax! It's just been raining all day in mid December in SLC yanno JUST CAUSE!""",T,T
b'RT @SteveSGoddard: Climate experts blame all of these things on global warming\nHot\nCold\nWet\nDry\nSnow\nLack of snow\nHurricanes\nLack of hurric\xe2\x80\xa6',T,T
b'Global sea level rise could rise by two metres and the consequences should terrify you https://t.co/u0q0rx3SBp #climatechange @ZEROCO2_.',F,F
"b""Good question. Sure there won't be answer for this. https://t.co/bIrzS78wQX""",F,F
b'Another global warming argument bites the dust: No Increase in Global Drought Over Past 30 Yrs: https://t.co/jBdObhn5HO #ClimateScam #PJNet',F,F
b'RT @nuiotwo: about: Global warming &amp; Child Marriage https://t.co/gREma6VNsW',T,T
b'@GaryM1123 The alarmists switch it to whatever is popular at the time :  https://t.co/lSKAdRDCq8',F,F
"b""Man-made global warming's fingerprints seen in 24 cases of weird weather around the world https://t.co/C1hu8ojttz""",F,F
