text,effective
b'RT @Charlie4Trump: OMG!!! Can We Please Get the #View off the Air\nWhoopie and Joy have major Hate in their hearts https://t.co/tLvnMAkgW2',T,T
b'RT @WeavingHouse: NZ- Recommended holiday reading- Fighting to Choose -The Abortion Rights Struggle in #NZ available at @VicUniWgtn P\xe2\x80\xa6 ',T,T
b'I will NEVER lead any woman to an abortion clinic in my community! #MakeOurNeighborhoodsGreatAgain',F,F
b'RT @GQMANOFTHEYEAR_: 19x More Blacks Died From Abortion Than Homicide But Black Men Though',T,T
"b""RT @LiveAction: It's refreshing to see Hollywood stars speak out against abortion! https://t.co/LFgAQuL8gX""",T,T
"b""RT @DrBioCheMiker: Nazis: Ppl who can't survive on own will be killed.\nAbortion: Fetuses, who temporarily can't survive on own, will be kil\xe2\x80\xa6""",T,T
"b""RT @peddoc63: There's is absolutely no, zero, none, indication for Late Term abortion for Morher's Health. You deliver the baby,\xe2\x80\xa6 """,T,T
"b""RT @emilyslist: Threats against abortion providers have increased in response to Trump's election. #StandWithAbortionProviders https://t.co\xe2\x80\xa6""",T,T
b'@Politic_Ep Did she have an abortion ? I thought he/she was a transvestite',F,F
b'RT @khalifallah: I will NEVER lead any woman to an abortion clinic in my community! #MakeOurNeighborhoodsGreatAgain',T,T
b'RT @createdequalorg: Know someone in an unplanned pregnancy or that is hurting after abortion? There is help: 800-712-4357 https://t.co/3ss\xe2\x80\xa6',T,T
b'Sshout Out Your Opinion About Abortion! My Results. https://t.co/qAC34P5Vkg',F,F
b'RT @khalifallah: I will NEVER lead any woman to an abortion clinic in my community! #MakeOurNeighborhoodsGreatAgain',T,T
"b'Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/5F6K9ostz3'",F,F
"b'RT @LifeNewsHQ: Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/pFA9i0qJ2b https://t.co/c1WauQsKaz'",T,T
b'RT @Politic_Ep: Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/BHMOGMjDOi https://t.\xe2\x80\xa6',T,T
b'OK Passed a Law Requiring Private Businesses to Turn Their Bathrooms Into Billboards for Anti-Abortion Propaganda https://t.co/3NQGZpBHzu',F,F
"b'@MarieTitus9 Some disgusting, despicable people at left wing rag @VanityFair ""retroactive abortion for Pence"" https://t.co/zfkS2FHrc1'",F,F
"b'Have one on us, Wings fans. We know the feeling well. https://t.co/MwBI2IIYOf'",F,F
"b""YO CHUMP! YOU'RE LAZY, YOU'RE FAT, AND YOU SHOULD PERFORM A LATE ABORTION ON YOURSELF! MAKE YOUR OWN DAMN VIDEOS YO\xe2\x80\xa6 https://t.co/3ezWYtK6n6""",T,T
"b""RT @ACLU: New study shows abortion doesn't make women depressed\xe2\x80\x94the lack of access does https://t.co/xYytU7IRiF via @MotherJones""",T,T
b'@WhoopiGoldberg you are disgusting Nothing like celebrating Christmas like getting an abortion. Give America a gift by leaving! Baby killer',F,F
b'@SarahKSilverman decide in the bedroom not the abortion clinic! #crossyourlegs #trojan',F,F
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
b'RT @Charlie4Trump: OMG!!! Can We Please Get the #View off the Air\nWhoopie and Joy have major Hate in their hearts https://t.co/tLvnMAkgW2',T,T
"b""#health Trump's Arrival Means Obama Won't Have 'Last Word' on Abortion, Pro-Life Leaders Say - Daily Signal https://t.co/aeozJglkRn""",F,F
"b""RT @shannonrwatts: How come the same lawmakers who say gun laws won't stop gun violence believe abortion laws will stop abortion?\n\nJoh\xe2\x80\xa6 """,T,T
b'RT @GQMANOFTHEYEAR_: https://t.co/9EyUl021od https://t.co/aUFEC8UnA5',T,T
b'RT @GQMANOFTHEYEAR_: https://t.co/yaklqEGRNu',T,T
b'RT @GQMANOFTHEYEAR_: https://t.co/EOVuNijNLb',T,T
b'RT @khalifallah: I will NEVER lead any woman to an abortion clinic in my community! #MakeOurNeighborhoodsGreatAgain',T,T
b'RT @GQMANOFTHEYEAR_: https://t.co/FPAwVDSb9j https://t.co/XhT1flttc2',T,T
"b'""Thanks for lining my pockets with money that comes from dicing babies into pieces like pigs and selling their part\xe2\x80\xa6 https://t.co/Yxh5SqFrNn'",F,F
"b'RT @LifeNewsHQ: Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/tfkgUXRkEW\xe2\x80\xa6 '",T,T
b'RT @GQMANOFTHEYEAR_: To Put Things Into Perspective For Every One Blk Person Killed By Homicide In Chicago 19 More Killed By Abortion Now M\xe2\x80\xa6',T,T
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
"b""Why is abortion such a hot topic? It's SIMPLE. If you don't want to have an abortion, don't have one. Women... https://t.co/IFOXK2XVi4""",F,F
b'RT @StevenErtelt: Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/ifd3fLgiQ5 #DefundPP\xe2\x80\xa6 ',T,T
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/SzZvpeHaD7 via @dailycaller #irreverent',F,F
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/wjxx0qYCWJ via @dailycaller #irreverent',F,F
"b'if the mothers life is threatened, abortion is allowed.\nFebruary 1969'",F,F
b'RT @GQMANOFTHEYEAR_: So Between All The Newborns That Die From Poor Prenatal Care &amp; Abortion The Most Dangerous Place For A Black Man Is Hi\xe2\x80\xa6',T,T
"b""RT @Mysstyblue: Oklahoma Republicans mandate new anti-abortion signage in the state's public restrooms https://t.co/2PeophA2Rg""",T,T
"b""Women who've had late-term abortions explain why Ohio's new law is arbitrary and cruel https://t.co/f4nIbR4daZ via @TheScope""",F,F
"b""RT @CurmudgeonBeast: also California: tech industry employees are homeless so there's an overnight bus to nowhere https://t.co/PeY0JzS2WT""",T,T
b'Matt Walsh: Abortion does not preserve a woman\xe2\x80\x99s life \xe2\x80\x94 it preserves her lifestyle \xf0\x9f\x92\x8b\xf0\x9f\x91\xa0\xf0\x9f\x91\x99\xf0\x9f\x91\x97 https://t.co/aV6dOI0d46',F,F
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
"b""Denying Abortion Access May Harm Women's Mental Health https://t.co/Z0cCnvQITm""",F,F
b'RT @carole_mannion: WTF!!! https://t.co/qc91rt5jPh',T,T
"b'RT @LifeNewsHQ: Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/pFA9i0qJ2b https://t.co/c1WauQsKaz'",T,T
b'!!*** @realDonaldTrump @transition2017 @MikePenceVP @mike_pence @KellyannePolls @Reince @PeteSessions This is Impor\xe2\x80\xa6 https://t.co/ihYr0Lwnmw',F,F
"b""RT @jhjulian1956: And they say cocaine doesn't cause brain damage... https://t.co/isb21OQurR""",T,T
b'U.S. judge halts Texas rules on fetal tissue disposal https://t.co/LeI49kmz7U #USNews #USRC https://t.co/DgLfp8QArK',F,F
b'RT @FoxNewsResearch: Ohio will join 14 other states that currently ban abortions at 20 weeks post-fertilization. https://t.co/oD4omQn2Fe',T,T
"b'RT @EsmeraldaKiczek: Abortion hurts women. This won\xe2\x80\x99t stop until women stand up in unison &amp; say: This is unacceptable, We deserve better\xe2\x80\xa6 '",T,T
b'Government is NOT just about economic issues.  If it was abortion would have been abolished years ago.',F,F
"b'RT @PeacefulConserv: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called ""Fake News"" | https://t.co/0kLHzhLqoS https://t.co/g6\xe2\x80\xa6'",T,T
"b'RT @floydlarry39: Perry, Whoopi is a sick, angry, troubled individual that needs serious professional help. She thinks society/world\xe2\x80\xa6 '",T,T
"b""RT @WanagiKangee: @AWorldOutOfMind Threats at abortion clinics rise since Trump's election, advocates 'facing fight of their lives' https:/\xe2\x80\xa6""",T,T
"b""RT @JessicaValenti: Research shows the only time abortion has an impact on women's mental health is when they're denied the procedure. http\xe2\x80\xa6""",T,T
"b""Abortion does not harm women's mental health: study https://t.co/RyBKWAm87k""",F,F
"b""RT @ACLU: New study shows abortion doesn't make women depressed\xe2\x80\x94the lack of access does https://t.co/xYytU7IRiF via @MotherJones""",T,T
b'Women\xe2\x80\x99s Mental Health After Having or Being Denied an Abortion https://t.co/Vnx7CwFAUZ',F,F
b'RT @JustYourKarma: She is the biggest Racist who screams Racism all the time! She uses #TheView as a platform to spew her hate\xe2\x80\xa6 ',T,T
"b'@FrankLuntz her ""secret"" server  ""what difference does it make"" re Benghazi. She loved children but was for abortion. BITCH on STEROIDS'",F,F
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/ZTXouodeA0 via @dailycaller',F,F
b'Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/aYrrvSmrFG via @dailycaller',F,F
b'Whoopi Goldberg under fire for saying right to celebrate Christmas is like right to abortion @FoxNews: Ignorant! https://t.co/p56qESlMM7',F,F
b'RT @USRealityCheck: U.S. judge halts Texas rules on fetal tissue disposal https://t.co/LeI49kmz7U #USNews #USRC https://t.co/DgLfp8QArK',T,T
"b""RT @JessicaValenti: Research shows the only time abortion has an impact on women's mental health is when they're denied the procedure. http\xe2\x80\xa6""",T,T
b'RT @DineshDSouza: OUR PRIORITIES AND THEIRS: @WhoopiGoldberg equates the right to celebrate Christmas with the right to abortion https://t.\xe2\x80\xa6',T,T
b'RT @raj182169: #theview #TrumpTransition #maga #ac360 #cnn #nfl #espn #lebron #LeBronJames #nba #GigiHadid #whoopi #Goldberg \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 https://t.c\xe2\x80\xa6',T,T
b'Medical Science Proves Abortion Is Killing of Human Beings Pro Life Anti Abortion Video: https://t.co/hVH5LDVW8T via @YouTube',F,F
b'RT @hrkbenowen: Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing https://t.co/XQCIflXZzI',T,T
"b'RT @BostonReview: Vivian Gornick recalls being a young feminist, having an abortion, and battling the paranoia of Phyllis Schlafly. https:/\xe2\x80\xa6'",T,T
b'RT @hrkbenowen: Whoopi Goldberg under fire for saying right to celebrate Christmas is like right to abortion  https://t.co/s3DBVijDOr',T,T
"b""@Philipptg It's theocracy by stealth. They are not democrats on gay marriage or abortion. They simply want (their version of) Christian law.""",F,F
"b'RT @RightWingWatch: Conservatives want Trump to roll back LGBT protections, curb abortion rights &amp; appoint far-right justices https://t.co/\xe2\x80\xa6'",T,T
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/QgFu39CWm4',F,F
b'https://t.co/81FyMXP9fT is defunding PP and sending members to the Inauguration!  Join  https://t.co/PZddnxTVN6',F,F
b'Texas Sued\xe2\x80\x94Again\xe2\x80\x94Over Restrictive Abortion Regulations https://t.co/lZo3DjgfjR',F,F
"b'RT @chrisaubert: Stunningly flawed study. Not surprising, then, that NYT touts it - pro-aborts never let the truth get in the way. https://\xe2\x80\xa6'",T,T
b'RT @KathaPollitt: great piece by @speechboy71 about the hell 20-week abortion bans wreak on women and couples who get devastating news http\xe2\x80\xa6',T,T
b'RT @VivaLaAmes: Video: IDIOT Whoopi compares celebrating Christmas to getting an abortion. Why is compost-heap @TheView still on TV?\nhttps:\xe2\x80\xa6',T,T
b'Just like they force fake outrage about abortion but give zero fucks about people die every day fr #gunviolence.\xe2\x80\xa6 https://t.co/hi9OnkwkO6',F,F
b'Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d Like getting Satan to vet Christians? https://t.co/ioTorMH8xw',F,F
"b""@POTUS  so let's see your a Liar #Birthcertificate  you support #Murder #Abortion And the #Abomination Of\xe2\x80\xa6 https://t.co/8aMXTPqV7t""",F,F
"b""Dad is angry because a Murdoch Mysteries episode mentioned abortion, so that's happening""",F,F
b'RT @HillBuzz: Every state should do this: ban the ghouls from profiting off the babies that they murder in the womb. https://t.co/oCXP1b1OdF',T,T
b'It is beyond words the suffering imposed by the Government. This is a personal decision. https://t.co/py7Nv6YhqM',F,F
b'RT @LifeNewsHQ: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/MVbQZDsATS https:/\xe2\x80\xa6',T,T
b'RT @DineshDSouza: OUR PRIORITIES AND THEIRS: @WhoopiGoldberg equates the right to celebrate Christmas with the right to abortion https://t.\xe2\x80\xa6',T,T
"b""RT @peddoc63: I'm a doctor. Do you think an abortion is less invasive than a c-section if a mother is dying? This is falsehood by\xe2\x80\xa6 """,T,T
b'RT @DrBrianKiczek: END ABORTION NOW! \nRETWEET IF YOU AGREE! \n#Prolife #PraytoEndAbortion https://t.co/gusLFc1G4U',T,T
b'Abortion',F,F
b'RT @AriaWilsonGOP: VIDEO : Whoopi Goldberg Compares Celebrating Christmas to Getting an Abortion https://t.co/2M1ZIN9l7Z https://t.co/S6kyt\xe2\x80\xa6',T,T
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/q4tuq95ZRp',F,F
"b""RT @ACLU: New study shows abortion doesn't make women depressed\xe2\x80\x94the lack of access does https://t.co/xYytU7IRiF via @MotherJones""",T,T
"b'RT @LifeNewsHQ: Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/pFA9i0qJ2b https://t.co/c1WauQsKaz'",T,T
"b'RT @PrideOfDetroit: Have one on us, Wings fans. We know the feeling well. https://t.co/MwBI2IIYOf'",T,T
b'RT @NARAL: We just delivered 140k petitions to @JohnKasich w/ @ProChoiceOH &amp; @UltraViolet saying shame on you for signing an a\xe2\x80\xa6 ',T,T
b'WHAT?? #MAGA #Christmas https://t.co/sc6y00Nhay',F,F
b'RT @LaurenJonesGOP_: Twitter UNLOADS on Whoopi after she compares celebrating Christmas to having an abortion https://t.co/KI7mChjXnl https\xe2\x80\xa6',T,T
"b""@cdjaska So I can only buy shoes based on my stance and the company's stance on abortion? And not at all the quality &amp; comfort?""",F,F
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
"b""It just so happens that people aren't doing comedy about abortion or ... #RobMcElhenney #quote https://t.co/3PxIOJNzgq""",F,F
b'RT @Betsy_Shalala: Just like they force fake outrage about abortion but give zero fucks about people die every day fr #gunviolence.\xe2\x80\xa6 ',T,T
b'RT @sarahsanders0n: i encourage all my friends to come out to this abortion positive event on Saturday! join the fight! if you need a r\xe2\x80\xa6 ',T,T
"b'RT @LifeNewsHQ: Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/pFA9i0qJ2b https://t.co/c1WauQsKaz'",T,T
b'RT @ToThePoint_KCRW: Abortion rights in the Trump era @SherylNYT @SBAList @PPLosAngeles @NARAL @FSUCollegeofLaw https://t.co/AyeaeUXRfY htt\xe2\x80\xa6',T,T
"b""RT @RepGwenMoore: Myth: Women who have abortions more likely to become depressed. Actually, no they aren't &amp; we have data to prove it! http\xe2\x80\xa6""",T,T
"b'The 9 countries with the most draconian abortion laws in the world - \n                        \nIn this July 12,... https://t.co/RJrFVhUffb'",F,F
"b'The 9 countries with the most draconian abortion laws in the world - \n                        \nIn this July 12, 2... https://t.co/cB2Uevp2xy'",F,F
b'RT @LifeNewsHQ: Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/hcfU1IMr8X #DefundPP\xe2\x80\xa6 ',T,T
b'@WhoopiGoldberg Merry Christmas! There is nothing in the Constitution that says abortion is a right! But there is the #1A!',F,F
b'RT @lenadunham: The new Ohio abortion law is awful for women and families: https://t.co/zg84ragYuF',T,T
"b""RT @RepGwenMoore: Myth: Women who have abortions more likely to become depressed. Actually, no they aren't &amp; we have data to prove it! http\xe2\x80\xa6""",T,T
"b'New rules gone 12:01 PM January 20, 2017. Killing of babies is to STOP. Women who want abortion, required to give u\xe2\x80\xa6 https://t.co/fAxrzpO4tS'",F,F
"b'RT @JuanitaBerguson: Retweet if you are SICK of ppl shoving godlessness down r throats w/abortion, gay marriage &amp; taking freedom'",T,T
"b""Poland's Ban On Abortion Withdrawn After Women March In   : https://t.co/WryApg90zz ... https://t.co/nDfBp9DVTK""",F,F
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
"b""RT @erintothemax: Gee, it's almost like this was coordinated to make @JohnKasich look like a nice guy as he callously signs a brutal\xe2\x80\xa6 """,T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'https://t.co/rAHQrjD6Bs RT https://t.co/y093CyxVot',T,T
b'RT @DineshDSouza: OUR PRIORITIES AND THEIRS: @WhoopiGoldberg equates the right to celebrate Christmas with the right to abortion https://t.\xe2\x80\xa6',T,T
